83,62,61
77,61,55
77,61,53
78,58,57
78,60,58
78,62,54
80,59,57
78,59,59
79,61,55
81,61,55
81,60,57
80,59,58
81,61,54
82,61,52
82,60,56
83,61,56
82,64,54
82,64,55
83,61,56
83,61,58
83,61,58
82,63,56
86,62,53
86,63,52
84,62,57
83,60,60
84,61,60
84,63,59
85,61,60
85,59,62
85,60,65
85,62,60
86,64,59
86,62,59
87,63,58
87,61,62
88,59,64
85,62,62
85,63,62
85,63,62
86,62,62
86,63,60
84,62,66
87,64,61
87,62,65
86,62,65
86,61,63
86,62,65
86,61,67
86,64,61
87,64,60
85,62,66
86,62,65
83,62,65
83,60,68
83,63,64
84,65,60
85,63,61
84,63,62
82,62,65
82,64,64
81,64,63
81,61,67
83,65,61
84,64,61
74,61,58
78,61,55
78,60,55
79,61,55
79,59,56
79,60,58
79,57,61
80,60,58
81,59,57
81,61,57
81,62,54
83,60,53
81,61,54
82,62,53
83,62,53
83,63,52
80,64,58
83,61,57
83,60,59
84,61,57
